item,value,symbol
总市值,25372765479.82,603658
流通市值,25372765479.82,603658
行业,医疗器械,603658
上市时间,20160901,603658
股票代码,002870,002870
股票简称,香山股份,002870
总股本,132075636.0,002870
流通股,110286580.0,002870
总市值,3675664949.8799996,002870
流通市值,3069275521.3999996,002870
行业,汽车零部件,002870
上市时间,20170515,002870
股票代码,002626,002626
股票简称,金达威,002626
总股本,609934771.0,002626
流通股,609844771.0,002626
总市值,8825756136.37,002626
流通市值,8824453836.37,002626
行业,食品饮料,002626
上市时间,20111028,002626
股票代码,002930,002930
股票简称,宏川智慧,002930
总股本,460277852.0,002930
流通股,435777507.0,002930
总市值,5481909217.32,002930
流通市值,5190110108.37,002930
行业,物流行业,002930
上市时间,20180328,002930
股票代码,002471,002471
股票简称,中超控股,002471
总股本,1369000000.0,002471
流通股,1266070582.0,002471
总市值,2642170000.0,002471
流通市值,2443516223.2599998,002471
行业,电网设备,002471
上市时间,20100910,002471
股票代码,002027,002027
股票简称,分众传媒,002027
总股本,14442199726.0,002027
流通股,14442199726.0,002027
总市值,88241840325.86,002027
流通市值,88241840325.86,002027
行业,文化传媒,002027
上市时间,20040804,002027
股票代码,002979,002979
股票简称,雷赛智能,002979
总股本,306665583.0,002979
流通股,216710141.0,002979
总市值,5823579421.169999,002979
流通市值,4115325577.5899997,002979
行业,专用设备,002979
上市时间,20200408,002979
股票代码,002397,002397
股票简称,梦洁股份,002397
总股本,747781443.0,002397
流通股,587854149.0,002397
总市值,1331050968.54,002397
流通市值,1046380385.22,002397
行业,纺织服装,002397
上市时间,20100429,002397
股票代码,831152,831152
股票简称,昆工科技,831152
总股本,108591700.0,831152
流通股,83687475.0,831152
总市值,934974536.9999999,831152
流通市值,720549159.75,831152
行业,专用设备,831152
上市时间,20220901,831152
股票代码,600023,600023
股票简称,浙能电力,600023
总股本,13408732749.0,600023
流通股,13408732749.0,600023
总市值,94531565880.45,600023
流通市值,94531565880.45,600023
行业,电力行业,600023
上市时间,20131219,600023
股票代码,600311,600311
股票简称,*ST荣华,600311
总股本,-,600311
流通股,-,600311
总市值,-,600311
流通市值,-,600311
行业,-,600311
上市时间,20010626,600311
股票代码,000040,000040
股票简称,ST旭蓝,000040
总股本,1486873870.0,000040
流通股,1060340670.0,000040
总市值,2274917021.1,000040
流通市值,1622321225.1000001,000040
行业,电力行业,000040
上市时间,19940808,000040
股票代码,301045,301045
股票简称,天禄科技,301045
总股本,110318358.0,301045
流通股,55320611.0,301045
总市值,1925055347.1,301045
流通市值,965344661.9499999,301045
行业,光学光电子,301045
上市时间,20210813,301045
股票代码,301231,301231
股票简称,荣信文化,301231
总股本,84400000.0,301231
流通股,53900000.0,301231
总市值,1439864000.0,301231
流通市值,919533999.9999999,301231
行业,文化传媒,301231
上市时间,20220908,301231
股票代码,000750,000750
股票简称,国海证券,000750
总股本,6386174477.0,000750
流通股,5796203977.0,000750
总市值,18392182493.76,000750
流通市值,16693067453.76,000750
行业,证券,000750
上市时间,19970709,000750
股票代码,300727,300727
股票简称,润禾材料,300727
总股本,127720867.0,300727
流通股,113884049.0,300727
总市值,2849452542.77,300727
流通市值,2540753133.19,300727
行业,化学制品,300727
上市时间,20171127,300727
股票代码,002069,002069
股票简称,獐子岛,002069
总股本,711112194.0,002069
流通股,710216194.0,002069
总市值,1749335997.24,002069
流通市值,1747131837.24,002069
行业,农牧饲渔,002069
上市时间,20060928,002069
股票代码,603195,603195
股票简称,公牛集团,603195
总股本,1292478202.0,603195
流通股,1286461637.0,603195
总市值,95863108242.34,603195
流通市值,95416859616.29001,603195
行业,家电行业,603195
上市时间,20200206,603195
股票代码,300601,300601
股票简称,康泰生物,300601
总股本,1116916689.0,300601
流通股,881304873.0,300601
总市值,17446238682.18,300601
流通市值,13765982116.26,300601
行业,生物制品,300601
上市时间,20170207,300601
股票代码,600978,600978
股票简称,*ST宜生,600978
总股本,-,600978
流通股,-,600978
总市值,-,600978
流通市值,-,600978
行业,-,600978
上市时间,20040824,600978
股票代码,300102,300102
股票简称,乾照光电,300102
总股本,919900633.0,300102
流通股,914382357.0,300102
总市值,5280229633.42,300102
流通市值,5248554729.18,300102
行业,光学光电子,300102
上市时间,20100812,300102
股票代码,603578,603578
股票简称,三星新材,603578
总股本,180357032.0,603578
流通股,180357032.0,603578
总市值,2032623750.6399999,603578
流通市值,2032623750.6399999,603578
行业,家电行业,603578
上市时间,20170306,603578
股票代码,688718,688718
股票简称,唯赛勃,688718
总股本,173754389.0,688718
流通股,56620316.0,688718
总市值,1449111604.26,688718
流通市值,472213435.44,688718
行业,专用设备,688718
上市时间,20210728,688718
股票代码,688636,688636
股票简称,智明达,688636
总股本,112111321.0,688636
流通股,111825992.0,688636
总市值,2246710872.8399997,688636
流通市值,2240992879.68,688636
行业,互联网服务,688636
上市时间,20210408,688636
股票代码,000151,000151
股票简称,中成股份,000151
总股本,337370728.0,000151
流通股,307934695.0,000151
总市值,3144295184.96,000151
流通市值,2869951357.4,000151
行业,贸易行业,000151
上市时间,20000906,000151
股票代码,002793,002793
股票简称,罗欣药业,002793
总股本,1087588486.0,002793
流通股,1085939094.0,002793
总市值,4208967440.82,002793
流通市值,4202584293.78,002793
行业,化学制药,002793
上市时间,20160415,002793
股票代码,600663,600663
股票简称,陆家嘴,600663
总股本,5035153679.0,600663
流通股,2933461440.0,600663
总市值,43604430860.14,600663
流通市值,25403776070.4,600663
行业,房地产开发,600663
上市时间,19930628,600663
股票代码,300925,300925
股票简称,法本信息,300925
总股本,428708945.0,300925
流通股,318542880.0,300925
总市值,4111318782.5499997,300925
流通市值,3054826219.2,300925
行业,软件开发,300925
上市时间,20201230,300925
股票代码,601369,601369
股票简称,陕鼓动力,601369
总股本,1725599033.0,601369
流通股,1690931633.0,601369
总市值,13028272699.15,601369
流通市值,12766533829.15,601369
行业,通用设备,601369
上市时间,20100428,601369
股票代码,688366,688366
股票简称,昊海生科,688366
总股本,235489895.0,688366
流通股,194051855.0,688366
总市值,14616857782.65,688366
流通市值,12044798639.85,688366
行业,医疗器械,688366
上市时间,20191030,688366
股票代码,002431,002431
股票简称,棕榈股份,002431
总股本,1812816265.0,002431
流通股,1812816265.0,002431
总市值,2719224397.5,002431
流通市值,2719224397.5,002431
行业,工程建设,002431
上市时间,20100610,002431
股票代码,600389,600389
股票简称,江山股份,600389
总股本,430650000.0,600389
流通股,430650000.0,600389
总市值,5654434500.0,600389
流通市值,5654434500.0,600389
行业,农药兽药,600389
上市时间,20010110,600389
股票代码,002437,002437
股票简称,誉衡药业,002437
总股本,2270513950.0,002437
流通股,2190743558.0,002437
总市值,4200450807.5,002437
流通市值,4052875582.3,002437
行业,化学制药,002437
上市时间,20100623,002437
股票代码,600870,600870
股票简称,退市厦华,600870
总股本,-,600870
流通股,-,600870
总市值,-,600870
流通市值,-,600870
行业,-,600870
上市时间,19950228,600870
股票代码,688025,688025
股票简称,杰普特,688025
总股本,95049423.0,688025
流通股,95049423.0,688025
总市值,3399917860.7100005,688025
流通市值,3399917860.7100005,688025
行业,电子元件,688025
上市时间,20191031,688025
股票代码,600969,600969
股票简称,郴电国际,600969
总股本,370050484.0,600969
流通股,370050484.0,600969
总市值,1916861507.12,600969
流通市值,1916861507.12,600969
行业,电力行业,600969
上市时间,20040408,600969
股票代码,300337,300337
股票简称,银邦股份,300337
总股本,821920000.0,300337
流通股,711383934.0,300337
总市值,6254811200.0,300337
流通市值,5413631737.74,300337
行业,有色金属,300337
上市时间,20120718,300337
股票代码,301055,301055
股票简称,张小泉,301055
总股本,156000000.0,301055
流通股,58450000.0,301055
总市值,1929719999.9999998,301055
流通市值,723026500.0,301055
行业,通用设备,301055
上市时间,20210906,301055
股票代码,001311,001311
股票简称,多利科技,001311
总股本,238853334.0,001311
流通股,60625447.0,001311
总市值,5656046949.12,001311
流通市值,1435610584.96,001311
行业,汽车零部件,001311
上市时间,20230227,001311
股票代码,603871,603871
股票简称,嘉友国际,603871
总股本,977149042.0,603871
流通股,977149042.0,603871
总市值,17021936311.640001,603871
流通市值,17021936311.640001,603871
行业,物流行业,603871
上市时间,20180206,603871
股票代码,688257,688257
股票简称,新锐股份,688257
总股本,180953562.0,688257
流通股,132723842.0,688257
总市值,2737827393.06,688257
流通市值,2008111729.46,688257
行业,有色金属,688257
上市时间,20211027,688257
股票代码,603021,603021
股票简称,山东华鹏,603021
总股本,319948070.0,603021
流通股,319948070.0,603021
总市值,771074848.7,603021
流通市值,771074848.7,603021
行业,玻璃玻纤,603021
上市时间,20150423,603021
股票代码,300198,300198
股票简称,纳川股份,300198
总股本,1031548540.0,300198
流通股,908170477.0,300198
总市值,1206911791.8,300198
流通市值,1062559458.0899999,300198
行业,装修建材,300198
上市时间,20110407,300198
股票代码,601077,601077
股票简称,渝农商行,601077
总股本,11357000000.0,601077
流通股,8836073789.0,601077
总市值,59056400000.0,601077
流通市值,45947583702.8,601077
行业,银行,601077
上市时间,20191029,601077
股票代码,002304,002304
股票简称,洋河股份,002304
总股本,1506445074.0,002304
流通股,1502155838.0,002304
总市值,125878550383.44,002304
流通市值,125520141823.28,002304
行业,酿酒行业,002304
上市时间,20091106,002304
股票代码,002453,002453
股票简称,华软科技,002453
总股本,812367126.0,002453
流通股,608295048.0,002453
总市值,3298210531.5599995,002453
流通市值,2469677894.8799996,002453
行业,化学制品,002453
上市时间,20100720,002453
股票代码,002574,002574
股票简称,明牌珠宝,002574
总股本,528000000.0,002574
流通股,528000000.0,002574
总市值,2080320000.0,002574
流通市值,2080320000.0,002574
行业,珠宝首饰,002574
上市时间,20110422,002574
股票代码,002452,002452
股票简称,长高电新,002452
总股本,620332085.0,002452
流通股,515904790.0,002452
总市值,4559440824.75,002452
流通市值,3791900206.5,002452
行业,电网设备,002452
上市时间,20100720,002452
股票代码,605086,605086
股票简称,龙高股份,605086
总股本,179200000.0,605086
流通股,179200000.0,605086
总市值,2978304000.0,605086
流通市值,2978304000.0,605086
行业,采掘行业,605086
上市时间,20210416,605086
股票代码,600502,600502
股票简称,安徽建工,600502
总股本,1716533938.0,600502
流通股,1716533938.0,600502
总市值,7037789145.799999,600502
流通市值,7037789145.799999,600502
行业,工程建设,600502
上市时间,20030415,600502
股票代码,601200,601200
股票简称,上海环境,601200
总股本,1121858543.0,601200
流通股,1121858543.0,601200
总市值,9872355178.400002,601200
流通市值,9872355178.400002,601200
行业,环保行业,601200
上市时间,20170331,601200
股票代码,836077,836077
股票简称,吉林碳谷,836077
总股本,587681817.0,836077
流通股,316956817.0,836077
总市值,5735774533.92,836077
流通市值,3093498533.92,836077
行业,化纤行业,836077
上市时间,20210831,836077
股票代码,301077,301077
股票简称,星华新材,301077
总股本,120000000.0,301077
流通股,42870002.0,301077
总市值,2016000000.0,301077
流通市值,720216033.6,301077
行业,化学制品,301077
上市时间,20210930,301077
股票代码,600406,600406
股票简称,国电南瑞,600406
总股本,8032824078.0,600406
流通股,7984484714.0,600406
总市值,199214037134.4,600406
流通市值,198015220907.2,600406
行业,电网设备,600406
上市时间,20031016,600406
股票代码,600271,600271
股票简称,航天信息,600271
总股本,1852884638.0,600271
流通股,1852884638.0,600271
总市值,14322798251.740002,600271
